Date,Open,High,Low,Close,Volume,Daily_Return_%
2024-08-20,789.8095595425733,798.8119905444514,789.8095595425733,794.783935546875,31134494,0.37693362618103077
2024-08-21,790.1250159925943,793.2552686183906,785.1264103072706,789.0088500976562,47630904,-0.726623323764719
2024-08-22,792.0177293410987,795.0751744192786,790.0765094162431,791.6780395507812,21300638,0.33829651629315727
2024-08-23,792.988292052303,792.988292052303,787.6499375770427,788.6448364257812,20333422,-0.3831359433338788
2024-08-26,792.1147410094821,799.7582942162704,792.1147410094821,795.8758544921875,22364266,0.9168915755763951
2024-08-27,797.550212512406,799.4914324239653,792.1147612152419,794.8082275390625,35773244,-0.13414491055344646
2024-08-28,794.808257947526,795.7788679404401,791.1441815277424,794.4927978515625,26921188,-0.039686263499894014
2024-08-29,796.8707505966252,798.035494358065,791.6052035874162,795.1964721679688,49052604,0.08856899877620616
2024-08-30,803.6650654368904,806.5768953841255,786.7521983416328,794.395751953125,445342100,-0.1006946387300589
2024-09-02,799.200245545704,799.200245545704,787.747000900005,789.56689453125,34049680,-0.6078654637820757
2024-09-03,792.9883149182248,795.8758557711201,788.4264363868309,794.6140747070312,37282860,0.6392340168691613
2024-09-04,795.4148650304477,798.2296576209254,792.0177301584446,796.7737426757812,24682744,0.27178828534422106
2024-09-05,798.8119853769339,800.7046866194709,796.8707654853739,798.5450439453125,22876318,0.22230919201513544
2024-09-06,795.0751920423825,799.6613005199742,793.0368755313057,794.4199829101562,26029602,-0.5165721165553583
2024-09-09,794.9295949741877,800.0252975060735,791.0956736019307,799.0546875,23792914,0.5834073524769279
2024-09-10,802.694470803164,802.694470803164,794.9295907953946,800.923095703125,26606646,0.23382732525738525
2024-09-11,800.9473289635273,801.9664575454252,795.5118777911906,797.7928466796875,22226684,-0.3908301608769871
2024-09-12,802.6944342572692,810.4593139115112,799.32158835399,808.8092651367188,32424046,1.3808620248827896
2024-09-13,812.400503038587,812.400503038587,804.1746076631325,808.4937744140625,23860532,-0.039006813627795456
2024-09-16,809.0033572167779,814.2446744093743,807.5717313009576,810.9202880859375,15172820,0.3001276878889403
2024-09-17,814.3417964992565,814.3417964992565,807.6203340438791,809.8770141601562,20127122,-0.12865307985372443
2024-09-18,811.3570886275262,824.4846115422112,810.9931099061356,822.494873046875,40917342,1.5579969138651784
2024-09-19,824.6301946967953,834.2392569551141,824.6059649927001,829.1435546875,30651776,0.8083553902282103
2024-09-20,833.0259912779876,846.8328941482245,828.6825354394553,845.0130004882812,60623386,1.9139563602785792
2024-09-23,848.7984163669939,857.2184459846895,844.5519977602407,854.0397338867188,26965350,1.0682360381700118
2024-09-24,856.5633141386422,864.6436541344489,851.3462854547951,858.0435180664062,33039036,0.4688053753033605
2024-09-25,854.2095613390953,867.7252930088929,854.2095613390953,863.4060668945312,31965312,0.6249739920195951
2024-09-26,860.4700264333525,867.7253122548344,858.0435015109396,865.5171508789062,31899644,0.24450650340783753
2024-09-27,862.3869272945984,862.9692695590985,849.2836931713828,850.5697631835938,35613502,-1.7269891971677165
2024-09-30,848.7013681367213,849.987378933711,836.8599148404105,840.572509765625,26383534,-1.175359606077464
2024-10-01,836.6657512217993,845.4012405036974,834.7730500291224,837.7333984375,24572284,-0.33775924089126663
2024-10-03,832.6134208058019,837.7091226063172,812.0849984271958,816.2828979492188,48473398,-2.560540206262485
2024-10-04,812.6431974622866,820.4808848190723,802.2091402837622,804.4658203125,48683232,-1.447669388444528
2024-10-07,801.8208473760044,805.1209448670484,782.7969162571121,785.1264038085938,94458296,-2.4040072325749895
2024-10-08,791.0471237749532,804.0533210403008,787.164683903665,801.2628173828125,29734406,2.0552631392782184
2024-10-09,800.510591541895,804.0290527657074,790.4162239204929,792.5758666992188,41125642,-1.084157469326752
2024-10-10,795.4147877416559,808.2510795642027,792.2603056670246,806.7709350585938,21754766,1.791004363846227
2024-10-11,807.7658537028776,807.7658537028776,797.4774117796152,801.238525390625,23672594,-0.6857472707004431
2024-10-14,803.689357680797,821.1603374358971,802.6944587482099,819.2433471679688,18527508,2.247123822280761
2024-10-15,822.1066552857113,824.0478752509669,813.1285129464045,817.3021240234375,19651130,-0.23695317773917424
2024-10-16,815.3609038822862,828.8766360391955,815.3609038822862,824.9214477539062,20470682,0.9322530196006484
2024-10-17,822.5676501021808,823.8780090897097,808.1298269832027,811.988037109375,14695732,-1.5678354199355926
2024-10-18,807.1106759435778,820.6506963237373,802.7429312558701,816.2101440429688,24809724,0.5199715686236228
2024-10-21,832.2980010606213,848.3858722296796,830.3810701774502,838.9466552734375,46548354,2.785619781426263
2024-10-22,839.6018778313584,844.4306385333365,830.2111793718472,832.0796508789062,38875280,-0.8185269410595719
2024-10-23,827.4693270680456,847.5851959404977,827.4693270680456,842.3924560546875,38036090,1.2394011997394871
2024-10-24,843.5085952441257,858.3346864549975,843.5085952441257,849.1138916015625,30832258,0.7978983546878649
2024-10-25,851.7102756678665,853.0933830706845,838.9467304613248,846.0807495117188,26130478,-0.3572126330571246
2024-10-28,845.4013084513175,849.7690534433162,839.0438248112304,841.6159057617188,22012142,-0.5277089394335799
2024-10-29,837.7092042477628,856.0779859182065,837.1996103215174,850.1815185546875,35794926,1.0177579504294432
2024-10-30,845.4013275164265,851.5889663946322,836.7628746409074,841.81005859375,32715724,-0.9846673655255489
2024-10-31,838.6069864702176,843.8968224808245,834.4333755848933,842.3438110351562,22895912,0.063405329498889
2024-11-01,841.0335262277963,846.4203996311912,837.6849100339031,843.120361328125,1759692,0.09218923232954257
2024-11-04,846.8571409139798,846.8571409139798,830.3082539054162,831.8612060546875,28089248,-1.3354149407211025
2024-11-05,826.4744163440405,855.4471011946235,823.999372688282,853.0933837890625,44232406,2.5523702247246316
2024-11-06,859.7177486791857,859.7177486791857,847.0270119492034,851.83154296875,27787910,-0.1479135630741757
2024-11-07,846.5174388742477,854.5977188117542,843.4599940256105,847.609375,18895456,-0.4956576219325215
2024-11-08,850.2543248355499,855.0103373353861,847.2696873607207,851.4432983398438,19902986,0.4523219602005746
2024-11-11,851.4918803256005,865.2017460745226,849.8660612419557,857.1942138671875,24565362,0.6754314161092179
2024-11-12,859.9603824917264,861.4162973605047,829.2163253609564,833.8509521484375,31395406,-2.7232173690765027
2024-11-13,833.1472753910937,839.2863948751228,811.9151837654287,815.9674682617188,35728500,-2.1446859106704297
2024-11-14,811.9637453515568,827.3721783747438,811.4784403744485,821.5,27146470,0.6780333718533482
2024-11-18,825.0184258091194,834.190701332557,822.5919010273279,827.4934692382812,27081968,0.7295762919392823
2024-11-19,831.8127176211167,851.1035901563789,826.3287477699067,845.5225830078125,50981272,2.178762061545614
2024-11-21,848.9925368361551,853.6514527573436,841.6158656563873,845.0130004882812,35716512,-0.06026835116792473
2024-11-22,846.1535367827626,851.370565411524,839.3592669406547,847.1483764648438,24773612,0.2527033282716973
2024-11-25,866.2936036686173,875.2717450257129,856.5146973151911,866.5604858398438,427737274,2.291465098004064
2024-11-26,878.4019987795361,878.4019987795361,858.8927626136716,866.5363159179688,30935566,-0.0027891788594081035
2024-11-27,868.6473457001546,881.9689429401197,866.3421471774458,879.5181884765625,32714976,1.4981336985099514
2024-11-28,882.7697308653094,891.0684339141281,867.725276958314,870.224609375,35722392,-1.056667073327977
2024-11-29,874.1798701470966,875.7813410106078,865.2502468100779,871.6320190429688,27669536,0.16172947223125345
2024-12-02,875.2475527258944,877.5042327860683,861.4163604593637,875.8298950195312,15110876,0.4816110336528956
2024-12-03,884.5652937811867,891.6993119709169,881.3622930133588,886.3124389648438,43410242,1.1968698493762586
2024-12-04,891.9904710210482,905.0937042732616,888.6661440627331,902.7156982421875,44669084,1.850731023983121
2024-12-05,902.6672600453907,912.349070670313,890.6316728815866,905.457763671875,39682714,0.3037573662479698
2024-12-06,901.2113107944992,904.7054828102569,894.9023463139778,900.6531982421875,17783156,-0.5306228100804722
2024-12-09,899.5855395249345,912.3733132102273,897.3288596413352,907.520263671875,26947912,0.7624538993577179
2024-12-10,911.2571214453396,911.2571214453396,901.9635786325839,906.5982055664062,13325480,-0.10160193026853559
2024-12-11,903.492253077643,908.4423993938311,901.0900171351183,904.1716918945312,14045426,-0.2676503942955599
2024-12-12,898.2994568437374,906.8651010060448,897.183231769173,902.30322265625,17293790,-0.20664982713252122
2024-12-13,903.8804969466607,909.9468090067054,887.7441068669418,908.3695678710938,19009002,0.6723178043169797
2024-12-16,905.1422772502634,907.4959944793276,900.3620351992098,905.1907958984375,13107082,-0.349942587806662
2024-12-17,900.8958970749953,903.8077269850552,886.4095551207139,889.6853637695312,21079532,-1.712946287032946
2024-12-18,888.0353013877913,891.0199388482123,877.0189020931173,878.74169921875,23422312,-1.2300600860076782
2024-12-19,873.3548187057529,874.0827761662058,863.3575480971324,870.3944702148438,25380770,-0.9499070103680562
2024-12-20,864.9104516314158,872.3599299504583,857.5581290877592,859.7177124023438,25692348,-1.2266573579982176
2024-12-23,864.8135067920166,876.4608267488114,864.4738169898098,874.0343017578125,11044592,1.6652663018263736
2024-12-24,874.5438211790217,877.7710517489787,868.4775092184595,872.6268310546875,14485834,-0.1610315179043198
2024-12-26,872.8452779528201,879.3726061062491,864.2068257857081,869.0598754882812,10481678,-0.4087607026814766
2024-12-27,871.0253675774094,876.4364704987394,868.2590937552997,872.6996459960938,7259330,0.41881700104582364
2024-12-30,869.7635560951499,880.8285332674382,859.4751142791366,862.82373046875,22222218,-1.13165114397078
2024-12-31,859.1354326463724,864.7164399349241,856.8544636879918,860.3729248046875,14117236,-0.2840447680699576
2025-01-01,860.6640693133434,870.637110073425,854.6705648241472,865.1774291992188,7313806,0.5584211515746951
2025-01-02,862.4354683380634,875.2232427161829,860.4457297678027,870.5158081054688,18558576,0.617027065903808
2025-01-03,869.181218624921,871.2437647886038,847.4881097293069,848.8954467773438,24426194,-2.4836265035988347
2025-01-06,844.4791507386858,852.7778537230372,827.8332261221516,830.1141357421875,18816348,-2.2124410145508033
2025-01-07,832.2980215119891,835.209851324859,825.0184469798143,831.5215454101562,13527906,0.169544115365583
2025-01-08,829.022239132803,830.6722879270967,816.9381331798057,822.2522583007812,19738190,-1.1147380558615416
2025-01-09,817.3263254727842,819.680042580419,804.6841081059047,809.3916015625,40420222,-1.564076791331448
2025-01-10,810.9445873725031,812.8372885629307,802.6944030605147,804.0289916992188,17453280,-0.6625482464766019
2025-01-13,795.9002084068898,799.1760171914914,788.2809435229427,791.4596557617188,21669066,-1.5632938696571452
2025-01-14,795.8516298211142,803.7620652641559,794.4442335639691,799.1031494140625,26661432,0.9657464656221082
2025-01-15,803.9076378434971,806.9165047926833,794.1045016943054,797.3803100585938,14022892,-0.21559661687380327
2025-01-16,802.1363163454865,805.873200199019,797.2832665938832,801.7481079101562,21212454,0.5477684608542033
2025-01-17,797.5987456720695,800.9958805790999,790.31917087129,794.3229370117188,23112076,-0.9261226593714089
2025-01-20,789.1058522041777,806.0672365854673,789.1058522041777,801.3598022460938,17557618,0.8858947547011553
2025-01-21,804.756952160241,806.115829748555,792.5272908307279,797.0648803710938,31158144,-0.5359542446429111
2025-01-22,797.0648841596673,811.3813805875693,788.8389294808721,808.5423583984375,30619306,1.4399678507978075
2025-01-23,818.70954271768,818.70954271768,801.3598888041311,807.9843139648438,34909158,-0.0690185774186447
2025-01-24,805.6062761215885,810.6049411699597,798.0840488445496,800.6561889648438,24236200,-0.906963770625735
2025-01-27,796.4339224655055,797.6471848113616,789.1058297447998,790.9500122070312,22804166,-1.2122777406319063
2025-01-28,799.2972941154203,817.3991933860295,799.2972941154203,810.6534423828125,30179312,2.491109409152381
2025-01-29,812.8857890816031,815.8704263644069,809.9011517987993,814.0020141601562,12619890,0.4130706911576132
2025-01-30,815.7976086487123,823.999274028306,811.6968055795784,820.893310546875,25744846,0.8465945128930397
2025-01-31,818.830797136207,827.2993450265934,817.2292670650723,824.4118041992188,15821686,0.4286176543453202
2025-02-01,823.8051137424343,831.3273401123946,813.3953467527929,820.6263427734375,5587528,-0.4591711819869171
2025-02-03,810.4593568422229,818.6125046075882,807.2805853688532,814.341796875,20276540,-0.7658230757250473
2025-02-04,819.5345205841194,837.5393832746403,815.3366797744094,835.161376953125,28616502,2.556614453294581
2025-02-05,841.0334885893271,846.4688803989707,834.1907005592836,843.3629760742188,23675506,0.9820376453488766
2025-02-06,842.2467875560731,848.7984047453597,836.6657803207547,846.299072265625,26760716,0.3481414615891243
2025-02-07,849.2836809798144,857.5338653093327,837.1510569658171,840.9121704101562,23509600,-0.6365246083807619
2025-02-10,833.4142947814893,836.3988731190309,829.1435871127047,832.6620483398438,17195950,-0.9810920046844473
2025-02-11,826.4744131617251,830.3568531530897,819.5345279806279,825.6979370117188,22724704,-0.836367088185419
2025-02-12,821.6213707720425,830.8421658368203,815.8947480352788,828.318603515625,22809570,0.3173880406424079
2025-02-13,824.5332029174352,831.934104238501,821.8883143385714,823.9022827148438,12602434,-0.533166921766226
2025-02-14,825.9405276867242,825.9405276867242,815.3123371576534,822.5191040039062,19959892,-0.16788140292314235
2025-02-17,817.8359099627821,834.7245465784594,815.918979031997,833.4384765625,12938946,1.327552455066372
2025-02-18,831.3516624481879,840.329803960056,828.003046468469,836.2047119140625,16350910,0.3319063649391163
2025-02-19,833.2686021535318,843.4114874933574,831.0604409265417,838.2186889648438,11884112,0.24084736932075135
2025-02-20,830.3568580312333,832.152462841255,817.884543182236,818.758056640625,26390510,-2.3216652862096954
2025-02-21,815.7491363030065,822.5676355898997,813.9777613134116,821.378662109375,15680940,0.32007080083003014
2025-02-24,815.8461269965818,817.3505604700815,806.1400281464854,813.9049072265625,20693646,-0.9099037055113168
2025-02-25,810.9930781817751,819.1947435645432,810.9930781817751,816.4527587890625,24138708,0.31304044733948544
2025-02-27,816.5498559350805,830.235431637752,816.5498559350805,825.3580932617188,35786800,1.0907348131034889
2025-02-28,817.738902393146,843.0960879421323,817.738902393146,840.7423706054688,54516728,1.863951837311384
2025-03-03,844.3336683269105,845.9109095874281,822.1551941342151,825.770751953125,21205364,-1.7807617619606586
2025-03-04,824.0478005927906,831.9582949310542,821.7426020928991,829.8714599609375,19920958,0.4965915780031471
2025-03-05,825.9647760106438,830.2597724194886,819.316121569752,820.1654052734375,21583872,-1.1695853099896736
2025-03-06,818.7094236378426,824.9698691345535,811.5511758615189,820.7476806640625,32966088,0.07099487333666055
2025-03-07,816.2829914666041,825.576593853863,814.1476376668198,819.8014526367188,13372914,-0.11528854112364817
2025-03-10,819.6801059027778,824.969941998729,816.7925649870414,818.9521484375,15604050,-0.10359876729750805
2025-03-11,816.4770728267864,822.1065984888339,810.4835684463997,817.9815063476562,19898430,-0.11852244257440914
2025-03-12,820.9176607269924,833.9966062113717,820.9176607269924,830.4296264648438,18784106,1.5218094810931948
2025-03-13,832.8076029783965,835.1128015457978,825.0427235934661,828.221435546875,15736264,-0.2659094578994048
2025-03-17,827.4449541690359,836.6657483797172,827.4449541690359,830.0656127929688,18950652,0.22266717171790518
2025-03-18,830.0656127929688,830.0656127929688,830.0656127929688,830.0656127929688,0,0.0
2025-03-19,842.004146653194,849.7690263917825,840.6452690024086,846.42041015625,15221406,1.9703017582250348
2025-03-20,851.2249302948321,860.9310298420936,848.9440205977578,858.3831787109375,17833978,1.413336494624362
2025-03-21,851.9771897387066,860.9795616616999,851.9771897387066,859.15966796875,33508264,0.0904595147098064
2025-03-24,863.3576060994466,875.6843651061878,860.7612361643339,873.5490112304688,17393736,1.674815962408771
2025-03-25,875.9269782864857,894.7567761384419,874.2769294910811,883.958740234375,39101416,1.191659411215329
