Date,Open,High,Low,Close,Volume,Daily_Return_%
2024-08-20,25.011163050092435,25.040471813729834,24.718062369380586,24.923233032226562,11929681,0.7106341710348296
2024-08-21,24.923231734985762,25.548510173062695,24.89392110939713,25.372650146484375,14551080,1.8032055218386134
2024-08-22,25.64621087816956,26.369189551689317,25.470350848277256,26.281259536743164,24200641,3.581058285252414
2024-08-23,26.378960039343685,26.41804087461157,25.646211149361914,25.7243709564209,12861133,-2.1189569683435217
2024-08-26,25.84161082056403,25.97839001292914,24.952542343237337,25.06001091003418,14922346,-2.582609493200816
2024-08-27,25.06001127944379,25.187022128635146,24.913461876395637,25.079551696777344,8428067,0.07797597061436345
2024-08-28,25.07955246604654,25.25541250048921,25.011162866758127,25.069782257080078,7707127,-0.0389538051372762
2024-08-29,25.14794214123883,25.187022977222632,24.91346271576648,25.020933151245117,10057140,-0.19485253335682629
2024-08-30,25.069780748426542,25.245640772286276,24.962310319739657,25.040470123291016,8086137,0.07808250766589975
2024-09-02,25.099093955200118,25.10886416458357,24.737603661920037,24.815763473510742,8584555,-0.8973739257845059
2024-09-03,25.060011489261125,25.060011489261125,24.600822858938514,24.884151458740234,9875152,0.2755828379106262
2024-09-04,24.796221993013496,25.030703281222443,24.67898321238584,24.757143020629883,8306348,-0.5103989112143936
2024-09-05,24.825531879075832,24.94277251968166,24.669212267252572,24.718061447143555,7580778,-0.1578597879963839
2024-09-06,24.718061808015044,24.747372434463614,24.327262772751418,24.424962997436523,9384350,-1.1857663285358533
2024-09-09,24.424963286428742,24.44450370429232,23.965774647495532,24.180713653564453,8941435,-0.9999988286479855
2024-09-10,24.219793615701327,24.532432836334657,24.141631947066248,24.288183212280273,8955367,0.4444432875535753
2024-09-11,24.288184751282675,24.464044789901347,24.180714313576406,24.268644332885742,8942860,-0.0804460309927646
2024-09-12,24.356574275391335,24.424963876088086,24.063473590792164,24.317493438720703,7132799,0.20128485614983038
2024-09-13,24.376113067367406,25.001391504564477,24.34680244182002,24.747371673583984,14558541,1.7677736233241426
2024-09-16,24.747371880543437,24.85484231163922,24.50312225603611,24.551971435546875,8860883,-0.7895797606890298
2024-09-17,24.551970440092802,24.60082148109966,24.337031450092635,24.444501876831055,8177297,-0.43772272625008934
2024-09-18,24.376113922711102,24.532433537495535,24.2295626533085,24.32726287841797,6806658,-0.47961295756330236
2024-09-19,24.424962690060585,24.61059292827854,23.85830363019025,24.043933868408203,11729048,-1.164656342251813
2024-09-20,24.043932757629953,24.268641956763002,23.92669212220415,23.98531150817871,11567012,-0.24381351466997714
2024-09-23,24.073242654770354,24.805991536195364,23.936463459883587,24.669212341308594,18276796,2.8513318782483976
2024-09-24,24.7180618838331,24.864613153048673,24.33703305621693,24.376113891601562,10091810,-1.1881143412764694
2024-09-25,24.376112082970106,24.405420843857165,24.180711647498647,24.278411865234375,7168773,-0.4008105098362247
2024-09-26,24.317492776035266,24.766913068115926,24.15140295166497,24.229562759399414,10117713,-0.2012038765390245
2024-09-27,24.268644812265112,24.42496443557464,24.131865607738504,24.19048500061035,9332598,-0.16128132057976474
2024-09-30,24.27841369064471,24.27841369064471,23.93646383459795,24.014623641967773,8760764,-0.7269856666294205
2024-10-01,24.034164134860735,24.22956272215811,23.936463909473645,23.965774536132812,8553986,-0.20341399708464492
2024-10-03,24.034163572464653,24.13186379556557,23.662903097376514,23.78014373779297,13328511,-0.7745662384496366
2024-10-04,23.838764268665553,23.848534477791528,23.281875392822844,23.477275848388672,11391795,-1.2736167314369884
2024-10-07,23.535895805845453,23.643366245339646,22.519816394023366,22.676136016845703,14915604,-3.4124054115842184
2024-10-08,22.66636694736568,23.477275663673126,22.47096649333723,23.311185836791992,12266122,2.8005204214444746
2024-10-09,23.447964558690607,23.623824591037074,23.35026433366737,23.389345169067383,6445392,0.33528681390386783
2024-10-10,23.428424165315647,23.58474378012441,22.92038448544877,23.027854919433594,12432694,-1.5455338617682335
2024-10-11,23.027855364798427,23.3795754366589,22.95946576493152,23.311185836791992,7357318,1.2303834566861571
2024-10-14,23.408884493407545,23.52612513998783,23.242796527923836,23.379575729370117,7753594,0.29337800769528855
2024-10-15,23.389344400235803,23.58474298038253,23.32095480401061,23.39911460876465,5852538,0.0835724292891582
2024-10-16,23.53589430169443,25.07955187601936,23.41865366033194,24.933002471923828,51397303,6.555324373618099
