Date,Open,High,Low,Close,Volume,Daily_Return_%
2024-08-20,4185.417806867609,4241.161440255413,4180.772504085293,4202.41943359375,2212298,0.7416311179095025
2024-08-21,4197.496096539259,4236.516644581457,4173.851321089861,4228.61962890625,1896990,0.623455029335207
2024-08-22,4236.5168692386715,4237.399658376934,4178.172037672117,4182.63134765625,1829872,-1.0875483085693194
2024-08-23,4180.772575829952,4186.346939264392,4138.964850071652,4147.2333984375,1809253,-0.8463081318076271
2024-08-26,4170.552295527457,4229.222371308714,4166.836053784951,4183.04833984375,1844164,0.8635863469787619
2024-08-27,4185.4182168111465,4190.06352004845,4168.509131570201,4178.125,930697,-0.11769741690180746
2024-08-28,4179.612080899268,4238.839704162915,4141.102331061256,4186.39404296875,1848058,0.19791277112939376
2024-08-29,4143.61019488178,4232.8000107357375,4143.61019488178,4191.7353515625,2133641,0.12758733504125708
2024-08-30,4180.772468175268,4266.47830377286,4169.437748026632,4230.70947265625,3637222,0.9297848701068867
2024-09-02,4251.382149688253,4262.5308791017715,4191.922259482823,4200.330078125,1216500,-0.7180685586565816
2024-09-03,4200.329626081671,4232.707481664155,4176.963840595747,4192.2470703125,1717263,-0.19243744329988655
2024-09-04,4159.357971016076,4168.694848446134,4121.9632824379705,4161.49462890625,1265505,-0.7335550813315384
2024-09-05,4163.119796381398,4179.842884159766,4138.174433050109,4158.42822265625,1688793,-0.07368521465100919
2024-09-06,4156.570844055927,4198.378570967705,4125.029055295338,4140.5908203125,1649179,-0.42894577923858757
2024-09-09,4138.965417739988,4171.714807408975,4116.203430594168,4133.90185546875,1184938,-0.16154614483846474
2024-09-10,4127.305926632389,4217.8893457264885,4125.4478052150735,4188.06640625,1385591,1.3102524606285915
2024-09-11,4200.700941634944,4226.621639858806,4154.061921274154,4161.58740234375,1325919,-0.6322489029002565
2024-09-12,4190.295114701829,4211.05970757852,4116.945606864631,4197.216796875,2742216,0.856149134611095
2024-09-13,4208.643999833735,4224.438028089181,4185.417487693372,4201.76904296875,1458786,0.10845868379110168
